ANNEE;INSEE;COMMUNE;SINISTRE
"2017";"68210";"MITTLACH";"CHUTE D'AVION"
"2017";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2017";"68078";"EGUISHEIM";"CHUTE D'AVION"
"2017";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2017";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68367";"WIDENSOLEN";"CHUTE D'AVION"
"2017";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68210";"MITTLACH";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68122";"HARTMANNSWILLER";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68358";"WASSERBOURG";"CHUTE D'AVION"
"2017";"68364";"WESTHALTEN";"CHUTE D'AVION"
"2017";"68240";"OBERDORF";"CHUTE D'AVION"
"2017";"68229";"MURBACH";"CHUTE D'AVION"
"2017";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2017";"68104";"GEISWASSER";"CHUTE D'AVION"
"2017";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2017";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2017";"68234";"NIEDERENTZEN";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68379";"WOLFGANTZEN";"CHUTE D'AVION"
"2017";"68152";"ILLFURTH";"CHUTE D'AVION"
"2017";"68021";"BARTENHEIM";"CHUTE D'AVION"
"2017";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2017";"68298";"SAINTE-MARIE-AUX-MINES";"CHUTE D'AVION"
"2017";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2017";"68213";"MOLLAU";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68061";"BUSCHWILLER";"CHUTE D'AVION"
"2017";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2017";"68091";"FESSENHEIM";"CHUTE D'AVION"
"2017";"68127";"HEIDWILLER";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68077";"EGLINGEN";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68192";"VALDIEU-LUTRAN";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68061";"BUSCHWILLER";"CHUTE D'AVION"
"2017";"68033";"BETTENDORF";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2017";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2017";"68278";"RIXHEIM";"CHUTE D'AVION"
"2017";"68327";"STETTEN";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68335";"THANNENKIRCH";"CHUTE D'AVION"
"2017";"68261";"RAMMERSMATT";"CHUTE D'AVION"
"2017";"68208";"MICHELBACH-LE-HAUT";"CHUTE D'AVION"
"2017";"68196";"MAGNY";"CHUTE D'AVION"
"2017";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2017";"68152";"ILLFURTH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68278";"RIXHEIM";"CHUTE D'AVION"
"2017";"68343";"UNGERSHEIM";"CHUTE D'AVION"
"2017";"68249";"ORBEY";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2017";"68213";"MOLLAU";"CHUTE D'AVION"
"2017";"68210";"MITTLACH";"CHUTE D'AVION"
"2017";"68337";"TRAUBACH-LE-HAUT";"CHUTE D'AVION"
"2017";"68239";"OBERBRUCK";"CHUTE D'AVION"
"2017";"68229";"MURBACH";"CHUTE D'AVION"
"2017";"68016";"BALGAU";"CHUTE D'AVION"
"2017";"68327";"STETTEN";"CHUTE D'AVION"
"2017";"68343";"UNGERSHEIM";"CHUTE D'AVION"
"2017";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2017";"68252";"OSTHEIM";"CHUTE D'AVION"
"2017";"68327";"STETTEN";"CHUTE D'AVION"
"2017";"68153";"ILLHAEUSERN";"CHUTE D'AVION"
"2017";"68091";"FESSENHEIM";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2017";"68322";"STEINBACH";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68157";"JEBSHEIM";"CHUTE D'AVION"
"2017";"68372";"WILLER-SUR-THUR";"CHUTE D'AVION"
"2017";"68051";"BREITENBACH-HAUT-RHIN";"CHUTE D'AVION"
"2017";"68290";"RUSTENHART";"CHUTE D'AVION"
"2017";"68130";"HEITEREN";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2017";"68288";"RUEDERBACH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2017";"68219";"MORTZWILLER";"CHUTE D'AVION"
"2017";"68116";"GUNDOLSHEIM";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2017";"68089";"FELLERING";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68040";"GALFINGUE";"CHUTE D'AVION"
"2017";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2017";"68016";"BALGAU";"CHUTE D'AVION"
"2017";"68353";"WAHLBACH";"CHUTE D'AVION"
"2017";"68200";"MANSPACH";"CHUTE D'AVION"
"2017";"68381";"WUENHEIM";"CHUTE D'AVION"
"2017";"68367";"WIDENSOLEN";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68099";"SCHWOBEN";"CHUTE D'AVION"
"2017";"68367";"WIDENSOLEN";"CHUTE D'AVION"
"2017";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2017";"68061";"BUSCHWILLER";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68330";"STRUETH";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2017";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2017";"68036";"BIESHEIM";"CHUTE D'AVION"
"2017";"68008";"APPENWIHR";"CHUTE D'AVION"
"2017";"68244";"OBERMORSCHWIHR";"CHUTE D'AVION"
"2017";"68026";"BENNWIHR";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68244";"OBERMORSCHWIHR";"CHUTE D'AVION"
"2017";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2017";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2017";"68131";"HEIWILLER";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68212";"MOERNACH";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2017";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2017";"68122";"HARTMANNSWILLER";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68302";"SCHWEIGHOUSE-THANN";"CHUTE D'AVION"
"2017";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68100";"FULLEREN";"CHUTE D'AVION"
"2017";"68241";"UFFHOLTZ";"CHUTE D'AVION"
"2017";"68168";"KNOERINGUE";"CHUTE D'AVION"
"2017";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2017";"68014";"AUBURE";"CHUTE D'AVION"
"2017";"68358";"WASSERBOURG";"CHUTE D'AVION"
"2017";"68180";"LEIMBACH";"CHUTE D'AVION"
"2017";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2017";"68291";"RUMERSHEIM-LE-HAUT";"CHUTE D'AVION"
"2017";"68381";"WUENHEIM";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68344";"URBES";"CHUTE D'AVION"
"2017";"68370";"WILDENSTEIN";"CHUTE D'AVION"
"2017";"68152";"ILLFURTH";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2017";"68239";"OBERBRUCK";"CHUTE D'AVION"
"2017";"68333";"TAGSDORF";"CHUTE D'AVION"
"2017";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2017";"68290";"RUSTENHART";"CHUTE D'AVION"
"2017";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2017";"68037";"BILTZHEIM";"CHUTE D'AVION"
"2017";"68305";"SEPPOIS-LE-BAS";"CHUTE D'AVION"
"2017";"68186";"LIGSDORF";"CHUTE D'AVION"
"2017";"68077";"EGLINGEN";"CHUTE D'AVION"
"2017";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2017";"68307";"SEWEN";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68210";"MITTLACH";"CHUTE D'AVION"
"2017";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2017";"68106";"GOLDBACH-ALTENBACH";"CHUTE D'AVION"
"2017";"68260";"RAEDERSHEIM";"CHUTE D'AVION"
"2017";"68213";"MOLLAU";"CHUTE D'AVION"
"2017";"68291";"RUMERSHEIM-LE-HAUT";"CHUTE D'AVION"
"2017";"68100";"FULLEREN";"CHUTE D'AVION"
"2017";"68214";"MONTREUX-JEUNE";"CHUTE D'AVION"
"2017";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2017";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2017";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2017";"68041";"BLODELSHEIM";"CHUTE D'AVION"
"2017";"68039";"BISEL";"CHUTE D'AVION"
"2017";"68293";"SAINT-COSME";"CHUTE D'AVION"
"2017";"68101";"GALFINGUE";"CHUTE D'AVION"
"2017";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2017";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2017";"68091";"FESSENHEIM";"CHUTE D'AVION"
"2017";"68290";"RUSTENHART";"CHUTE D'AVION"
"2017";"68358";"WASSERBOURG";"CHUTE D'AVION"
"2017";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2017";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2017";"68201";"MASEVAUX";"CHUTE D'AVION"
"2017";"68260";"RAEDERSHEIM";"CHUTE D'AVION"
"2017";"68143";"HOLTZWIHR";"CHUTE D'AVION"
"2017";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2018";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2018";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2018";"68298";"SAINTE-MARIE-AUX-MINES";"CHUTE D'AVION"
"2018";"68130";"REININGUE";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68291";"RUMERSHEIM-LE-HAUT";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2018";"68266";"REGUISHEIM";"CHUTE D'AVION"
"2018";"68156";"ISSENHEIM";"CHUTE D'AVION"
"2018";"68132";"HELFRANTZKIRCH";"CHUTE D'AVION"
"2018";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2018";"68330";"STRUETH";"CHUTE D'AVION"
"2018";"68249";"ORBEY";"CHUTE D'AVION"
"2018";"68344";"URBES";"CHUTE D'AVION"
"2018";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2018";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2018";"68039";"BISEL";"CHUTE D'AVION"
"2018";"68016";"BALGAU";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68289";"RUELISHEIM";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2018";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2018";"68010";"ASPACH";"CHUTE D'AVION"
"2018";"68183";"LIEBENSWILLER";"CHUTE D'AVION"
"2018";"68240";"OBERDORF";"CHUTE D'AVION"
"2018";"68224";"MULHOUSE";"CHUTE D'AVION"
"2018";"68116";"GUNDOLSHEIM";"CHUTE D'AVION"
"2018";"68344";"URBES";"CHUTE D'AVION"
"2018";"68056";"BRUNSTATT";"CHUTE D'AVION"
"2018";"68141";"HOCHSTATT";"CHUTE D'AVION"
"2018";"68343";"UNGERSHEIM";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2018";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2018";"68136";"HETTENSCHLAG";"CHUTE D'AVION"
"2018";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68060";"BURNHAUPT-LE-HAUT";"CHUTE D'AVION"
"2018";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2018";"68179";"LAUW";"CHUTE D'AVION"
"2018";"68361";"WEGSCHEID";"CHUTE D'AVION"
"2018";"68122";"HARTMANNSWILLER";"CHUTE D'AVION"
"2018";"68041";"BLODELSHEIM";"CHUTE D'AVION"
"2018";"68106";"GOLDBACH-ALTENBACH";"CHUTE D'AVION"
"2018";"68347";"VIEUX-FERRETTE";"CHUTE D'AVION"
"2018";"68139";"HIRTZBACH";"CHUTE D'AVION"
"2018";"68181";"LEVONCOURT";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68073";"DOLLEREN";"CHUTE D'AVION"
"2018";"68029";"BERGHOLTZ";"CHUTE D'AVION"
"2018";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68159";"JUNGHOLTZ";"CHUTE D'AVION"
"2018";"68063";"CERNAY";"CHUTE D'AVION"
"2018";"68330";"STRUETH";"CHUTE D'AVION"
"2018";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2018";"68023";"BEBLENHEIM";"CHUTE D'AVION"
"2018";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2018";"68112";"GUEBWILLER";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68192";"VALDIEU-LUTRAN";"CHUTE D'AVION"
"2018";"68128";"HEIMERSDORF";"CHUTE D'AVION"
"2018";"68381";"WUENHEIM";"CHUTE D'AVION"
"2018";"68040";"BITSCHWILLER-LES-THANN";"CHUTE D'AVION"
"2018";"68101";"GALFINGUE";"CHUTE D'AVION"
"2018";"68278";"RIXHEIM";"CHUTE D'AVION"
"2018";"68326";"STERNENBERG";"CHUTE D'AVION"
"2018";"68033";"BETTENDORF";"CHUTE D'AVION"
"2018";"68331";"SUNDHOFFEN";"CHUTE D'AVION"
"2018";"68318";"SOULTZMATT";"CHUTE D'AVION"
"2018";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68249";"ORBEY";"CHUTE D'AVION"
"2018";"68229";"MURBACH";"CHUTE D'AVION"
"2018";"68182";"LEYMEN";"CHUTE D'AVION"
"2018";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2018";"68195";"LUTTERBACH";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68333";"TAGSDORF";"CHUTE D'AVION"
"2018";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2018";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2018";"68016";"BALGAU";"CHUTE D'AVION"
"2018";"68315";"SOULTZ-HAUT-RHIN";"CHUTE D'AVION"
"2018";"68101";"GALFINGUE";"CHUTE D'AVION"
"2018";"68130";"HEITEREN";"CHUTE D'AVION"
"2018";"68327";"STETTEN";"CHUTE D'AVION"
"2018";"68290";"RUSTENHART";"CHUTE D'AVION"
"2018";"68278";"RIXHEIM";"CHUTE D'AVION"
"2018";"68157";"JEBSHEIM";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68169";"KOESTLACH";"CHUTE D'AVION"
"2018";"68016";"BALGAU";"CHUTE D'AVION"
"2018";"68077";"EGLINGEN";"CHUTE D'AVION"
"2018";"68290";"RUSTENHART";"CHUTE D'AVION"
"2018";"68244";"OBERMORSCHWIHR";"CHUTE D'AVION"
"2018";"68155";"INGERSHEIM";"CHUTE D'AVION"
"2018";"68131";"HEIWILLER";"CHUTE D'AVION"
"2018";"68278";"RIXHEIM";"CHUTE D'AVION"
"2018";"68327";"STETTEN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68226";"MUNSTER";"CHUTE D'AVION"
"2018";"68210";"MITTLACH";"CHUTE D'AVION"
"2018";"68033";"BETTENDORF";"CHUTE D'AVION"
"2018";"68249";"ORBEY";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68319";"SPECHBACH-LE-BAS";"CHUTE D'AVION"
"2018";"68077";"EGLINGEN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68331";"SUNDHOFFEN";"CHUTE D'AVION"
"2018";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2018";"68179";"LAUW";"CHUTE D'AVION"
"2018";"68159";"JUNGHOLTZ";"CHUTE D'AVION"
"2018";"68327";"STETTEN";"CHUTE D'AVION"
"2018";"68330";"STRUETH";"CHUTE D'AVION"
"2018";"68263";"RANSPACH-LE-BAS";"CHUTE D'AVION"
"2018";"68385";"ZIMMERBACH";"CHUTE D'AVION"
"2018";"68362";"WENTZWILLER";"CHUTE D'AVION"
"2018";"68201";"MASEVAUX";"CHUTE D'AVION"
"2018";"68095";"FORTSCHWIHR";"CHUTE D'AVION"
"2018";"68093";"FLAXLANDEN";"CHUTE D'AVION"
"2018";"68250";"ORSCHWIHR";"CHUTE D'AVION"
"2018";"68125";"HECKEN";"CHUTE D'AVION"
"2018";"68129";"HEIMSBRUNN";"CHUTE D'AVION"
"2018";"68193";"LUTTENBACH-PRES-MUNSTER";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68140";"HIRTZFELDEN";"CHUTE D'AVION"
"2018";"68348";"VIEUX-THANN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68275";"RIMBACH-PRES-MASEVAUX";"CHUTE D'AVION"
"2018";"68126";"HEGENHEIM";"CHUTE D'AVION"
"2018";"68310";"SIGOLSHEIM";"CHUTE D'AVION"
"2018";"68206";"MICHELBACH";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68100";"FULLEREN";"CHUTE D'AVION"
"2018";"68192";"VALDIEU-LUTRAN";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68244";"OBERMORSCHWIHR";"CHUTE D'AVION"
"2018";"68344";"URBES";"CHUTE D'AVION"
"2018";"68344";"URBES";"CHUTE D'AVION"
"2018";"68351";"VOGELGRUN";"CHUTE D'AVION"
"2018";"68242";"OBERHERGHEIM";"CHUTE D'AVION"
"2018";"68318";"SOULTZMATT";"CHUTE D'AVION"
"2018";"68361";"WEGSCHEID";"CHUTE D'AVION"
"2018";"68272";"RIEDWIHR";"CHUTE D'AVION"
"2018";"68278";"RIXHEIM";"CHUTE D'AVION"
"2018";"68284";"ROPPENTZWILLER";"CHUTE D'AVION"
"2018";"68045";"BOURBACH-LE-BAS";"CHUTE D'AVION"
"2018";"68266";"REGUISHEIM";"CHUTE D'AVION"
