dpt_code;dpt_libelle;dpt_latitude;dpt_longitude
15;CANTAL;45.46473;2.5611513
15;CANTAL;45.464863;2.5659077
15;CANTAL;45.456635;2.5743616
15;CANTAL;45.45063;2.5914118
15;CANTAL;45.450924;2.601204
15;CANTAL;45.464157;2.61634
15;CANTAL;45.464336;2.6227334
15;CANTAL;45.447292;2.6254826
15;CANTAL;45.4439;2.6245449
15;CANTAL;45.445774;2.6382167
15;CANTAL;45.443615;2.646894
15;CANTAL;45.44275;2.651376
15;CANTAL;45.43479;2.6604414
15;CANTAL;45.43812;2.6741724
15;CANTAL;45.43769;2.688469
15;CANTAL;45.431858;2.6900277
15;CANTAL;45.42459;2.6833
15;CANTAL;45.422695;2.6799424
15;CANTAL;45.409103;2.6817484
15;CANTAL;45.39846;2.6995466
15;CANTAL;45.389008;2.7045789
15;CANTAL;45.38147;2.7145371
15;CANTAL;45.38977;2.7282805
15;CANTAL;45.392624;2.7458568
15;CANTAL;45.391285;2.7500348
15;CANTAL;45.386497;2.762101
15;CANTAL;45.38685;2.7761738
15;CANTAL;45.385635;2.7805688
15;CANTAL;45.384583;2.7851562
15;CANTAL;45.39053;2.7897356
15;CANTAL;45.4004;2.8153563
15;CANTAL;45.390755;2.8280804
15;CANTAL;45.392097;2.8474233
15;CANTAL;45.392345;2.8523796
15;CANTAL;45.38308;2.8579998
15;CANTAL;45.37613;2.868746
15;CANTAL;45.375378;2.8735383
15;CANTAL;45.383106;2.8806217
15;CANTAL;45.38096;2.8889494
15;CANTAL;45.37924;2.89298
15;CANTAL;45.369553;2.9051468
15;CANTAL;45.36694;2.9182909
15;CANTAL;45.36811;2.9227319
15;CANTAL;45.364838;2.9209106
15;CANTAL;45.3511;2.924249
15;CANTAL;45.34642;2.9245312
15;CANTAL;45.329926;2.932084
15;CANTAL;45.31257;2.9480035
15;CANTAL;45.309128;2.9486275
15;CANTAL;45.30688;2.967992
15;CANTAL;45.29073;2.9992006
15;CANTAL;45.288277;3.0136108
15;CANTAL;45.28707;3.0183115
15;CANTAL;45.295536;3.023858
15;CANTAL;45.2978;3.032249
15;CANTAL;45.298203;3.0367398
15;CANTAL;45.305298;3.055582
15;CANTAL;45.30684;3.0594013
15;CANTAL;45.30983;3.0568902
15;CANTAL;45.317745;3.0657518
15;CANTAL;45.331364;3.063177
15;CANTAL;45.33623;3.0700524
15;CANTAL;45.339733;3.0883913
15;CANTAL;45.34909;3.0938513
15;CANTAL;45.35204;3.096456
15;CANTAL;45.352497;3.1004562
15;CANTAL;45.354378;3.103506
15;CANTAL;45.350338;3.1113365
15;CANTAL;45.33049;3.1140184
15;CANTAL;45.327095;3.113421
15;CANTAL;45.32809;3.0991635
15;CANTAL;45.324276;3.0916634
15;CANTAL;45.316143;3.1006954
15;CANTAL;45.31142;3.1134567
15;CANTAL;45.30484;3.110356
15;CANTAL;45.30061;3.1027505
15;CANTAL;45.300877;3.0978336
15;CANTAL;45.296715;3.0854125
15;CANTAL;45.290176;3.0867136
15;CANTAL;45.290985;3.1011012
15;CANTAL;45.28487;3.1124098
15;CANTAL;45.28612;3.1316085
15;CANTAL;45.28784;3.1452177
15;CANTAL;45.294773;3.1558595
15;CANTAL;45.295418;3.1606746
15;CANTAL;45.289173;3.1613593
15;CANTAL;45.2815;3.1690314
15;CANTAL;45.269115;3.1642466
15;CANTAL;45.276325;3.185047
15;CANTAL;45.27958;3.185619
15;CANTAL;45.281223;3.2092955
15;CANTAL;45.272144;3.2220595
15;CANTAL;45.271942;3.2268596
15;CANTAL;45.265163;3.2285855
15;CANTAL;45.245605;3.2227712
15;CANTAL;45.238537;3.2328057
15;CANTAL;45.221394;3.2355971
15;CANTAL;45.216484;3.242162
15;CANTAL;45.2156;3.2469332
15;CANTAL;45.21609;3.2516127
15;CANTAL;45.20946;3.2722354
15;CANTAL;45.20601;3.2719624
15;CANTAL;45.19226;3.2709792
15;CANTAL;45.183792;3.2629626
15;CANTAL;45.173492;3.2613285
15;CANTAL;45.15406;3.267973
15;CANTAL;45.151615;3.281612
15;CANTAL;45.142685;3.276007
15;CANTAL;45.120426;3.288033
15;CANTAL;45.12217;3.292294
15;CANTAL;45.123997;3.3015382
15;CANTAL;45.118145;3.3137236
15;CANTAL;45.11814;3.3139777
15;CANTAL;45.111187;3.3303459
15;CANTAL;45.111427;3.3494833
15;CANTAL;45.10484;3.3518531
15;CANTAL;45.10419;3.3614576
15;CANTAL;45.09485;3.328581
15;CANTAL;45.09604;3.3240936
15;CANTAL;45.101345;3.3067093
15;CANTAL;45.106552;3.300766
15;CANTAL;45.106438;3.2962036
15;CANTAL;45.10276;3.2836409
15;CANTAL;45.09677;3.2866254
15;CANTAL;45.093613;3.2857335
15;CANTAL;45.089256;3.2919848
15;CANTAL;45.086124;3.3089573
15;CANTAL;45.08086;3.3120284
15;CANTAL;45.05513;3.2998145
15;CANTAL;45.045135;3.3031807
15;CANTAL;45.03566;3.2982209
15;CANTAL;45.026833;3.3056417
15;CANTAL;45.023624;3.3074505
15;CANTAL;45.021774;3.3114138
15;CANTAL;45.026917;3.3329659
15;CANTAL;45.02535;3.3371758
15;CANTAL;45.010082;3.32706
15;CANTAL;45.012844;3.34522
15;CANTAL;45.00222;3.3547916
15;CANTAL;45.004795;3.3684192
15;CANTAL;45.002193;3.3714647
15;CANTAL;44.990173;3.36323
15;CANTAL;44.985264;3.3458993
15;CANTAL;44.97511;3.3480742
15;CANTAL;44.972195;3.356639
15;CANTAL;44.971413;3.3613517
15;CANTAL;44.958263;3.3552315
15;CANTAL;44.954826;3.3545353
15;CANTAL;44.955036;3.3503711
15;CANTAL;44.955914;3.337946
15;CANTAL;44.95385;3.334083
15;CANTAL;44.946014;3.3182487
15;CANTAL;44.93979;3.3143384
15;CANTAL;44.939377;3.300882
15;CANTAL;44.926258;3.285385
15;CANTAL;44.929596;3.2671309
15;CANTAL;44.93524;3.2625518
15;CANTAL;44.941673;3.2656982
15;CANTAL;44.94161;3.2561724
15;CANTAL;44.94079;3.2521694
15;CANTAL;44.939514;3.2484121
15;CANTAL;44.936584;3.2502007
15;CANTAL;44.93172;3.244563
15;CANTAL;44.91624;3.2496908
15;CANTAL;44.91112;3.2311635
15;CANTAL;44.90998;3.2264235
15;CANTAL;44.906944;3.2282865
15;CANTAL;44.89707;3.227762
15;CANTAL;44.888584;3.234928
15;CANTAL;44.88209;3.2256773
15;CANTAL;44.875;3.214823
15;CANTAL;44.87208;3.1959667
15;CANTAL;44.86253;3.1902678
15;CANTAL;44.864693;3.181624
15;CANTAL;44.867817;3.179889
15;CANTAL;44.875183;3.1646664
15;CANTAL;44.88447;3.1602743
15;CANTAL;44.88665;3.1575482
15;CANTAL;44.893932;3.1514807
15;CANTAL;44.896347;3.147946
15;CANTAL;44.90229;3.1428556
15;CANTAL;44.903584;3.1283822
15;CANTAL;44.89155;3.1195183
15;CANTAL;44.88464;3.103125
15;CANTAL;44.881824;3.1052628
15;CANTAL;44.86627;3.1049728
15;CANTAL;44.86322;3.1031857
15;CANTAL;44.855488;3.094846
15;CANTAL;44.84393;3.1001778
15;CANTAL;44.841564;3.0976815
15;CANTAL;44.832916;3.0991554
15;CANTAL;44.833126;3.0938492
15;CANTAL;44.832787;3.0893319
15;CANTAL;44.836266;3.0721734
15;CANTAL;44.82428;3.076983
15;CANTAL;44.822754;3.072691
15;CANTAL;44.820236;3.0640388
15;CANTAL;44.80391;3.0479202
15;CANTAL;44.7973;3.0462446
15;CANTAL;44.794613;3.0487118
15;CANTAL;44.781887;3.0499644
15;CANTAL;44.77862;3.0494683
15;CANTAL;44.773533;3.0440495
15;CANTAL;44.76433;3.0482385
15;CANTAL;44.759388;3.0422423
15;CANTAL;44.74964;3.0313406
15;CANTAL;44.73319;3.0287392
15;CANTAL;44.73022;3.0273147
15;CANTAL;44.727055;3.0348961
15;CANTAL;44.715;3.0391233
15;CANTAL;44.715546;3.0342863
15;CANTAL;44.71253;3.0160222
15;CANTAL;44.68684;3.0016282
15;CANTAL;44.67654;2.999729
15;CANTAL;44.65824;2.985626
15;CANTAL;44.644684;2.9816773
15;CANTAL;44.64471;2.977218
15;CANTAL;44.64826;2.9702532
15;CANTAL;44.650505;2.9676328
15;CANTAL;44.65447;2.9618683
15;CANTAL;44.657837;2.9625235
15;CANTAL;44.662277;2.9553645
15;CANTAL;44.674416;2.9474185
15;CANTAL;44.67758;2.9393475
15;CANTAL;44.68723;2.941418
15;CANTAL;44.696228;2.9341886
15;CANTAL;44.71304;2.9308863
15;CANTAL;44.7162;2.9293683
15;CANTAL;44.72865;2.9232671
15;CANTAL;44.737213;2.9313204
15;CANTAL;44.74721;2.9335191
15;CANTAL;44.75358;2.930117
15;CANTAL;44.757446;2.9170167
15;CANTAL;44.760284;2.914294
15;CANTAL;44.76372;2.914115
15;CANTAL;44.76597;2.9177742
15;CANTAL;44.763885;2.9269688
15;CANTAL;44.76736;2.934442
15;CANTAL;44.7775;2.9357247
15;CANTAL;44.78065;2.9337757
15;CANTAL;44.783726;2.9318142
15;CANTAL;44.794315;2.9201903
15;CANTAL;44.79205;2.916731
15;CANTAL;44.78546;2.9069126
15;CANTAL;44.785122;2.8978662
15;CANTAL;44.788338;2.8896508
15;CANTAL;44.8031;2.8794494
15;CANTAL;44.829582;2.8698723
15;CANTAL;44.837963;2.8615456
15;CANTAL;44.847424;2.8635435
15;CANTAL;44.851284;2.8555124
15;CANTAL;44.871025;2.8595283
15;CANTAL;44.87447;2.8596742
15;CANTAL;44.874313;2.8549278
15;CANTAL;44.87189;2.8515294
15;CANTAL;44.869457;2.814623
15;CANTAL;44.874104;2.8075902
15;CANTAL;44.873837;2.8027952
15;CANTAL;44.863224;2.7847602
15;CANTAL;44.856976;2.7816498
15;CANTAL;44.85641;2.7722874
15;CANTAL;44.865936;2.767707
15;CANTAL;44.875732;2.7699597
15;CANTAL;44.887497;2.7785902
15;CANTAL;44.89027;2.7758915
15;CANTAL;44.900024;2.772235
15;CANTAL;44.909645;2.7760956
15;CANTAL;44.932148;2.7559094
15;CANTAL;44.931984;2.7420805
15;CANTAL;44.941227;2.7382593
15;CANTAL;44.940372;2.7376833
15;CANTAL;44.938396;2.7339203
15;CANTAL;44.92735;2.7245734
15;CANTAL;44.928833;2.7167714
15;CANTAL;44.907093;2.7063713
15;CANTAL;44.905315;2.7025623
15;CANTAL;44.903774;2.6894655
15;CANTAL;44.907352;2.6818674
15;CANTAL;44.904427;2.6793826
15;CANTAL;44.885807;2.658621
15;CANTAL;44.87242;2.656228
15;CANTAL;44.869778;2.653051
15;CANTAL;44.872265;2.629082
15;CANTAL;44.86923;2.6266248
15;CANTAL;44.85298;2.6180434
15;CANTAL;44.8431;2.6041627
15;CANTAL;44.83061;2.611332
15;CANTAL;44.820774;2.59842
15;CANTAL;44.79367;2.6001263
15;CANTAL;44.78629;2.5901368
15;CANTAL;44.783997;2.5865662
15;CANTAL;44.785957;2.578252
15;CANTAL;44.7781;2.5644915
15;CANTAL;44.77472;2.563455
15;CANTAL;44.761044;2.5606844
15;CANTAL;44.757423;2.5536778
15;CANTAL;44.742138;2.5527353
15;CANTAL;44.739155;2.5542383
15;CANTAL;44.734;2.5541427
15;CANTAL;44.73146;2.5521266
15;CANTAL;44.728653;2.5493906
15;CANTAL;44.722237;2.556229
15;CANTAL;44.711964;2.5363991
15;CANTAL;44.702057;2.5201464
15;CANTAL;44.699036;2.5188882
15;CANTAL;44.695892;2.5166209
15;CANTAL;44.688812;2.5004969
15;CANTAL;44.669266;2.489174
15;CANTAL;44.658726;2.4895232
15;CANTAL;44.6526;2.4846935
15;CANTAL;44.65034;2.4763093
15;CANTAL;44.65203;2.4719665
15;CANTAL;44.642895;2.4680395
15;CANTAL;44.648087;2.4501112
15;CANTAL;44.639748;2.4356458
15;CANTAL;44.64719;2.4047675
15;CANTAL;44.64542;2.4012759
15;CANTAL;44.646194;2.397133
15;CANTAL;44.644947;2.3926709
15;CANTAL;44.649685;2.380883
15;CANTAL;44.641853;2.3652816
15;CANTAL;44.641247;2.3509836
15;CANTAL;44.648846;2.335048
15;CANTAL;44.658775;2.33661
15;CANTAL;44.664604;2.3322117
15;CANTAL;44.666546;2.3298059
15;CANTAL;44.669163;2.3241327
15;CANTAL;44.663403;2.3062139
15;CANTAL;44.666553;2.287283
15;CANTAL;44.66122;2.2744591
15;CANTAL;44.66059;2.2700493
15;CANTAL;44.660847;2.2652102
15;CANTAL;44.65205;2.250543
15;CANTAL;44.654045;2.2271166
15;CANTAL;44.643852;2.2084165
15;CANTAL;44.624805;2.2176144
15;CANTAL;44.62204;2.2205682
15;CANTAL;44.62126;2.2166283
15;CANTAL;44.61554;2.2074742
15;CANTAL;44.618397;2.204861
15;CANTAL;44.635483;2.1765556
15;CANTAL;44.63579;2.1723351
15;CANTAL;44.63799;2.169419
15;CANTAL;44.647713;2.1695423
15;CANTAL;44.65326;2.1737468
15;CANTAL;44.658836;2.169029
15;CANTAL;44.661297;2.16601
15;CANTAL;44.671844;2.17625
15;CANTAL;44.674454;2.1791542
15;CANTAL;44.697357;2.1585484
15;CANTAL;44.699375;2.1546705
15;CANTAL;44.693707;2.14295
15;CANTAL;44.69289;2.1382878
15;CANTAL;44.697197;2.1328754
15;CANTAL;44.699306;2.1300683
15;CANTAL;44.70936;2.1332853
15;CANTAL;44.72286;2.148097
15;CANTAL;44.746548;2.1527877
15;CANTAL;44.753113;2.1534982
15;CANTAL;44.7663;2.1489098
15;CANTAL;44.76971;2.1491508
15;CANTAL;44.770027;2.1509807
15;CANTAL;44.771564;2.1552558
15;CANTAL;44.772602;2.164672
15;CANTAL;44.781937;2.1685076
15;CANTAL;44.784664;2.1698887
15;CANTAL;44.79026;2.1716402
15;CANTAL;44.792953;2.1691186
15;CANTAL;44.79903;2.166056
15;CANTAL;44.81208;2.1662939
15;CANTAL;44.823532;2.1444075
15;CANTAL;44.82383;2.1398063
15;CANTAL;44.826252;2.1367772
15;CANTAL;44.840637;2.1276739
15;CANTAL;44.843586;2.1271443
15;CANTAL;44.84826;2.1172142
15;CANTAL;44.87058;2.0974195
15;CANTAL;44.87238;2.0935156
15;CANTAL;44.88838;2.0845256
15;CANTAL;44.89879;2.0854404
15;CANTAL;44.910603;2.108108
15;CANTAL;44.913322;2.105122
15;CANTAL;44.919926;2.1023474
15;CANTAL;44.93479;2.0763505
15;CANTAL;44.951584;2.0807054
15;CANTAL;44.957706;2.0759773
15;CANTAL;44.976513;2.0629122
15;CANTAL;44.982994;2.0847309
15;CANTAL;44.984444;2.0891223
15;CANTAL;44.985714;2.0935657
15;CANTAL;44.981514;2.1062071
15;CANTAL;44.98575;2.1333013
15;CANTAL;45.002007;2.1398995
15;CANTAL;45.005417;2.1409004
15;CANTAL;45.008137;2.137835
15;CANTAL;45.02197;2.1169345
15;CANTAL;45.038612;2.1102715
15;CANTAL;45.05604;2.0951629
15;CANTAL;45.05943;2.0983834
15;CANTAL;45.062035;2.1002126
15;CANTAL;45.062172;2.1021159
15;CANTAL;45.081818;2.1333177
15;CANTAL;45.081448;2.1381059
15;CANTAL;45.086315;2.1433961
15;CANTAL;45.085155;2.161023
15;CANTAL;45.081074;2.1681473
15;CANTAL;45.08128;2.172781
15;CANTAL;45.094376;2.1793714
15;CANTAL;45.104767;2.178872
15;CANTAL;45.116714;2.1879346
15;CANTAL;45.133213;2.181104
15;CANTAL;45.136303;2.1787949
15;CANTAL;45.135666;2.1930945
15;CANTAL;45.13916;2.2014103
15;CANTAL;45.147156;2.210416
15;CANTAL;45.160473;2.2113647
15;CANTAL;45.16092;2.2257812
15;CANTAL;45.161922;2.2304213
16;CHARENTE;46.065434;0.4806599
16;CHARENTE;46.068333;0.47802737
16;CHARENTE;46.074406;0.47412273
16;CHARENTE;46.084606;0.47541904
16;CHARENTE;46.0876;0.46668878
16;CHARENTE;46.087196;0.44728887
16;CHARENTE;46.093662;0.44571888
16;CHARENTE;46.096252;0.44894212
16;CHARENTE;46.101574;0.44327286
16;CHARENTE;46.10366;0.44646087
16;CHARENTE;46.108006;0.45113677
16;CHARENTE;46.106903;0.45571625
16;CHARENTE;46.117504;0.46694648
16;CHARENTE;46.13014;0.47231293
16;CHARENTE;46.12809;0.48625818
16;CHARENTE;46.135292;0.49524274
16;CHARENTE;46.13298;0.5041631
16;CHARENTE;46.131947;0.50868946
16;CHARENTE;46.11933;0.50433624
16;CHARENTE;46.112617;0.5210336
16;CHARENTE;46.095627;0.5369395
16;CHARENTE;46.08891;0.5388939
16;CHARENTE;46.08556;0.5399869
16;CHARENTE;46.09004;0.55334306
16;CHARENTE;46.08915;0.5632277
16;CHARENTE;46.078133;0.5741111
16;CHARENTE;46.081165;0.5908637
16;CHARENTE;46.07573;0.5948389
16;CHARENTE;46.072666;0.59568644
16;CHARENTE;46.077793;0.607368
16;CHARENTE;46.08357;0.60607314
16;CHARENTE;46.089745;0.6089818
16;CHARENTE;46.088573;0.6136232
16;CHARENTE;46.093178;0.6205791
16;CHARENTE;46.0917;0.6401046
16;CHARENTE;46.094666;0.6488225
16;CHARENTE;46.097214;0.68251693
16;CHARENTE;46.09726;0.6874569
16;CHARENTE;46.11254;0.67646325
16;CHARENTE;46.12074;0.6856093
16;CHARENTE;46.131577;0.7105215
16;CHARENTE;46.138424;0.71190983
16;CHARENTE;46.13897;0.7123467
16;CHARENTE;46.13632;0.72513705
16;CHARENTE;46.135075;0.72922534
16;CHARENTE;46.13872;0.74790126
16;CHARENTE;46.13107;0.7852059
16;CHARENTE;46.13681;0.80829096
16;CHARENTE;46.131283;0.8202496
16;CHARENTE;46.12859;0.8234435
16;CHARENTE;46.12718;0.81882346
16;CHARENTE;46.122982;0.81190014
16;CHARENTE;46.10435;0.8323166
16;CHARENTE;46.09391;0.8322676
16;CHARENTE;46.08828;0.82714593
16;CHARENTE;46.086033;0.82714343
16;CHARENTE;46.077404;0.8191839
16;CHARENTE;46.065067;0.82611907
16;CHARENTE;46.05757;0.8166449
16;CHARENTE;46.04789;0.817922
16;CHARENTE;46.046368;0.8219961
16;CHARENTE;46.03651;0.8452418
16;CHARENTE;46.034492;0.84931487
16;CHARENTE;46.029728;0.85626566
16;CHARENTE;46.019623;0.8584635
16;CHARENTE;46.016487;0.86653006
16;CHARENTE;46.031734;0.88619703
16;CHARENTE;46.02564;0.8943418
16;CHARENTE;46.0227;0.89405626
16;CHARENTE;46.018208;0.9056197
16;CHARENTE;46.01755;0.90995073
16;CHARENTE;46.008266;0.9237907
16;CHARENTE;46.002243;0.919893
16;CHARENTE;45.996162;0.9215338
16;CHARENTE;45.992218;0.9346877
16;CHARENTE;45.989086;0.9336317
16;CHARENTE;45.97642;0.93464017
16;CHARENTE;45.973076;0.9433853
16;CHARENTE;45.959206;0.94089955
16;CHARENTE;45.95121;0.9246942
16;CHARENTE;45.945946;0.92252094
16;CHARENTE;45.94352;0.9205069
16;CHARENTE;45.93792;0.9209882
16;CHARENTE;45.937172;0.9161054
16;CHARENTE;45.93793;0.9063085
16;CHARENTE;45.923832;0.88465494
16;CHARENTE;45.919804;0.8611547
16;CHARENTE;45.924046;0.8479775
16;CHARENTE;45.923367;0.83805615
16;CHARENTE;45.931572;0.82196987
16;CHARENTE;45.93128;0.81212556
16;CHARENTE;45.928326;0.8099769
16;CHARENTE;45.92174;0.8090255
16;CHARENTE;45.917294;0.8159954
16;CHARENTE;45.913826;0.81576926
16;CHARENTE;45.896896;0.81354517
16;CHARENTE;45.882755;0.827389
16;CHARENTE;45.88079;0.8237711
16;CHARENTE;45.870026;0.8075152
16;CHARENTE;45.86824;0.8106835
16;CHARENTE;45.869167;0.818411
16;CHARENTE;45.86697;0.8209964
16;CHARENTE;45.857315;0.8163936
16;CHARENTE;45.829834;0.795994
16;CHARENTE;45.82041;0.78212714
16;CHARENTE;45.817097;0.78081816
16;CHARENTE;45.807186;0.78306746
16;CHARENTE;45.802242;0.77697897
16;CHARENTE;45.793484;0.78378934
16;CHARENTE;45.790474;0.7822536
16;CHARENTE;45.788483;0.7702321
16;CHARENTE;45.791553;0.7680607
16;CHARENTE;45.79695;0.7620135
16;CHARENTE;45.79711;0.7524003
16;CHARENTE;45.80439;0.74261796
16;CHARENTE;45.805595;0.71872824
16;CHARENTE;45.80221;0.71052945
16;CHARENTE;45.778255;0.7075085
16;CHARENTE;45.76922;0.71477115
16;CHARENTE;45.76286;0.7116932
16;CHARENTE;45.76172;0.70766425
16;CHARENTE;45.762123;0.69538707
16;CHARENTE;45.76091;0.691155
16;CHARENTE;45.748196;0.66624
16;CHARENTE;45.74525;0.6665351
16;CHARENTE;45.73941;0.66528594
16;CHARENTE;45.73942;0.66072327
16;CHARENTE;45.739376;0.6528725
16;CHARENTE;45.73064;0.6476275
16;CHARENTE;45.728027;0.65041876
16;CHARENTE;45.71893;0.645546
16;CHARENTE;45.720474;0.63352513
16;CHARENTE;45.714577;0.62975115
16;CHARENTE;45.70803;0.6276808
16;CHARENTE;45.69408;0.61324275
16;CHARENTE;45.69422;0.60502136
16;CHARENTE;45.681786;0.6021258
16;CHARENTE;45.676876;0.5966065
16;CHARENTE;45.67174;0.6004012
16;CHARENTE;45.66795;0.5874676
16;CHARENTE;45.661304;0.58764017
16;CHARENTE;45.653267;0.5670439
16;CHARENTE;45.64413;0.5736751
16;CHARENTE;45.640938;0.5754579
16;CHARENTE;45.63441;0.56454515
16;CHARENTE;45.634106;0.55045784
16;CHARENTE;45.628742;0.5384599
16;CHARENTE;45.63152;0.5370866
16;CHARENTE;45.642864;0.5354331
16;CHARENTE;45.641785;0.5258466
16;CHARENTE;45.631466;0.5126663
16;CHARENTE;45.621407;0.5084336
16;CHARENTE;45.619576;0.5004152
16;CHARENTE;45.61536;0.5014531
16;CHARENTE;45.612568;0.50385416
16;CHARENTE;45.60543;0.5133223
16;CHARENTE;45.59925;0.5161546
16;CHARENTE;45.59386;0.5122051
16;CHARENTE;45.58807;0.51633143
16;CHARENTE;45.56479;0.4985871
16;CHARENTE;45.562794;0.5022789
16;CHARENTE;45.554344;0.50655746
16;CHARENTE;45.54595;0.49906063
16;CHARENTE;45.538902;0.48322445
16;CHARENTE;45.538414;0.4737266
16;CHARENTE;45.53885;0.4696782
16;CHARENTE;45.53963;0.4657461
16;CHARENTE;45.533596;0.46431163
16;CHARENTE;45.525566;0.45778584
16;CHARENTE;45.523922;0.44931567
16;CHARENTE;45.518654;0.45090368
16;CHARENTE;45.51464;0.44611272
16;CHARENTE;45.51189;0.4436598
16;CHARENTE;45.501656;0.43277487
16;CHARENTE;45.485603;0.4317544
16;CHARENTE;45.48579;0.42688653
16;CHARENTE;45.483788;0.42292598
16;CHARENTE;45.485954;0.41926873
16;CHARENTE;45.491787;0.40835714
16;CHARENTE;45.48414;0.37839404
16;CHARENTE;45.480682;0.3788747
16;CHARENTE;45.475872;0.37295648
16;CHARENTE;45.475124;0.36315954
16;CHARENTE;45.466236;0.35669866
16;CHARENTE;45.460148;0.33467895
16;CHARENTE;45.459827;0.33437085
16;CHARENTE;45.449856;0.33301857
16;CHARENTE;45.443794;0.32917294
16;CHARENTE;45.45877;0.3107919
16;CHARENTE;45.458893;0.3026277
16;CHARENTE;45.445602;0.30321884
16;CHARENTE;45.435993;0.3162521
16;CHARENTE;45.431957;0.3035543
16;CHARENTE;45.4323;0.29886228
16;CHARENTE;45.432617;0.28996882
16;CHARENTE;45.427166;0.27841255
16;CHARENTE;45.418938;0.27087274
16;CHARENTE;45.41609;0.2715669
16;CHARENTE;45.40799;0.26764035
16;CHARENTE;45.405434;0.26528296
16;CHARENTE;45.396877;0.2628825
16;CHARENTE;45.38095;0.2534675
16;CHARENTE;45.363598;0.24944799
16;CHARENTE;45.360626;0.25022382
16;CHARENTE;45.353073;0.25698054
16;CHARENTE;45.350063;0.25854728
16;CHARENTE;45.33476;0.26459488
16;CHARENTE;45.33454;0.26492205
16;CHARENTE;45.314613;0.27065384
16;CHARENTE;45.304424;0.26900598
16;CHARENTE;45.297756;0.26661652
16;CHARENTE;45.295876;0.26273292
16;CHARENTE;45.289413;0.25263536
16;CHARENTE;45.288593;0.2496066
16;CHARENTE;45.28985;0.24688216
16;CHARENTE;45.291767;0.24315079
16;CHARENTE;45.290237;0.22092317
16;CHARENTE;45.287235;0.22010712
16;CHARENTE;45.27421;0.21061166
16;CHARENTE;45.271282;0.2103034
16;CHARENTE;45.26361;0.2044298
16;CHARENTE;45.26184;0.20078976
16;CHARENTE;45.261448;0.1748737
16;CHARENTE;45.2586;0.17515029
16;CHARENTE;45.253193;0.17576855
16;CHARENTE;45.251724;0.17230949
16;CHARENTE;45.24834;0.17135862
16;CHARENTE;45.241615;0.1712261
16;CHARENTE;45.239216;0.17474604
16;CHARENTE;45.226467;0.15783551
16;CHARENTE;45.224567;0.14821796
16;CHARENTE;45.2145;0.14549549
16;CHARENTE;45.214764;0.14101617
16;CHARENTE;45.20901;0.13233201
16;CHARENTE;45.213577;0.11585386
16;CHARENTE;45.214626;0.11428406
16;CHARENTE;45.21699;0.11142645
16;CHARENTE;45.226086;0.10004624
16;CHARENTE;45.227524;0.09201597
16;CHARENTE;45.225266;0.08841426
16;CHARENTE;45.22028;0.07607349
16;CHARENTE;45.220627;0.06645819
16;CHARENTE;45.22717;0.05559475
16;CHARENTE;45.22538;0.05123656
16;CHARENTE;45.211365;0.03661046
16;CHARENTE;45.20838;0.03388345
16;CHARENTE;45.202744;0.01033651
16;CHARENTE;45.19164;0.00435006
16;CHARENTE;45.193043;0.00091826
16;CHARENTE;45.19489;-0.00207409
16;CHARENTE;45.19841;-0.00226066
16;CHARENTE;45.22192;0.00587956
16;CHARENTE;45.22529;0.00553437
16;CHARENTE;45.234398;-0.03265259
16;CHARENTE;45.246532;-0.03999954
16;CHARENTE;45.248035;-0.04429371
16;CHARENTE;45.248627;-0.04695767
16;CHARENTE;45.24883;-0.04972981
16;CHARENTE;45.245827;-0.07416378
16;CHARENTE;45.246742;-0.09406605
16;CHARENTE;45.246723;-0.09908496
16;CHARENTE;45.248386;-0.11676604
16;CHARENTE;45.25024;-0.12039019
16;CHARENTE;45.25153;-0.11588564
16;CHARENTE;45.254093;-0.11264776
16;CHARENTE;45.25734;-0.1119373
16;CHARENTE;45.289684;-0.10880088
16;CHARENTE;45.29082;-0.11306019
16;CHARENTE;45.29453;-0.1301442
16;CHARENTE;45.288147;-0.14526252
16;CHARENTE;45.291054;-0.14441091
16;CHARENTE;45.29939;-0.14758953
16;CHARENTE;45.301662;-0.15094358
16;CHARENTE;45.30295;-0.1549423
16;CHARENTE;45.306545;-0.16173612
16;CHARENTE;45.308144;-0.17819849
16;CHARENTE;45.305775;-0.19607505
16;CHARENTE;45.311096;-0.20150985
16;CHARENTE;45.32167;-0.22873569
16;CHARENTE;45.3149;-0.2303601
16;CHARENTE;45.311234;-0.25343323
16;CHARENTE;45.305603;-0.25870574
16;CHARENTE;45.298798;-0.25750726
16;CHARENTE;45.305855;-0.27945724
16;CHARENTE;45.30808;-0.2832486
16;CHARENTE;45.32589;-0.28636193
16;CHARENTE;45.326683;-0.29058468
16;CHARENTE;45.335735;-0.27918363
16;CHARENTE;45.338272;-0.28153688
16;CHARENTE;45.33892;-0.28265235
16;CHARENTE;45.344658;-0.27794564
16;CHARENTE;45.34799;-0.27796367
16;CHARENTE;45.33962;-0.26398656
16;CHARENTE;45.34444;-0.24757132
16;CHARENTE;45.347614;-0.24622464
16;CHARENTE;45.357742;-0.2467865
16;CHARENTE;45.357834;-0.27107346
16;CHARENTE;45.354794;-0.2795475
16;CHARENTE;45.364178;-0.28182968
16;CHARENTE;45.366253;-0.290483
16;CHARENTE;45.37095;-0.29522765
16;CHARENTE;45.37188;-0.30427372
16;CHARENTE;45.376587;-0.3106287
16;CHARENTE;45.38345;-0.31117406
