ANNEE;COMMUNE;INSEE
"2018";"CAMPAGNE-LES-HESDIN";"62204"
"2015";"HENIN-BEAUMONT";"62427"
"2015";"HENIN-BEAUMONT";"62427"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2000";"TOURCOING";"59599"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2017";"ESCAUTPONT";"59207"
"2015";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2015";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2015";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2018";"ONNAING";"59447"
"2018";"ONNAING";"59447"
"2018";"ONNAING";"59447"
"2006";"DENAIN";"59172"
"2006";"DENAIN";"59172"
"2006";"DENAIN";"59172"
"2006";"DENAIN";"59172"
"2012";"ESCAUTPONT";"59207"
"2013";"NOYELLES-SOUS-LENS";"62628"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2018";"DENAIN";"59172"
"2017";"RUITZ";"62727"
"2012";"WIMEREUX";"62893"
"2012";"WIMEREUX";"62893"
"2012";"WIMEREUX";"62893"
"2012";"WIMEREUX";"62893"
"2012";"WIMEREUX";"62893"
"2012";"WIMEREUX";"62893"
"2008";"HARNES";"62413"
"2008";"HARNES";"62413"
"2008";"HARNES";"62413"
"2008";"HARNES";"62413"
"2008";"HARNES";"62413"
"2018";"ENNEVELIN";"59197"
"2016";"CARVIN";"62215"
"2016";"CARVIN";"62215"
"2016";"CARVIN";"62215"
"2018";"ESCAUDAIN";"59205"
"2008";"HALLUIN";"59279"
"2018";"ARQUES";"62040"
"2015";"FOURMIES";"59249"
"2015";"FOURMIES";"59249"
"2015";"FOURMIES";"59249"
"2006";"ESCAUDAIN";"59205"
"2006";"ESCAUDAIN";"59205"
"2006";"ESCAUDAIN";"59205"
"2011";"CONDE-SUR-L'ESCAUT";"59153"
"2011";"CONDE-SUR-L'ESCAUT";"59153"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2012";"AULNOYE-AYMERIES";"59033"
"2014";"CARVIN";"62215"
"2014";"CARVIN";"62215"
"2014";"CARVIN";"62215"
"2014";"CARVIN";"62215"
"2005";"SAINT-NICOLAS";"62764"
"2013";"PROUVY";"59475"
"2006";"SAINT-VENANT";"62770"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2013";"LILLE";"59350"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"LOUVROIL";"59365"
"2014";"TRELON";"59601"
"2015";"NOYELLES-GODAULT";"62624"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"AULNOYE-AYMERIES";"59033"
"2017";"ARRAS";"62041"
"2010";"FERRIERE-LA-GRANDE";"59230"
"2011";"JEUMONT";"59324"
"2011";"JEUMONT";"59324"
"2011";"JEUMONT";"59324"
"2018";"AFFRINGUES";"62010"
"2018";"AFFRINGUES";"62010"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"LOUVROIL";"59365"
"2016";"TRELON";"59601"
"2018";"SAINT-VENANT";"62770"
"2013";"LECLUSE";"59336"
"2013";"LECLUSE";"59336"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2009";"DENAIN";"59172"
"2017";"BOUSBECQUE";"59098"
"2003";"NOYELLES-SOUS-LENS";"62628"
"2003";"NOYELLES-SOUS-LENS";"62628"
"2003";"NOYELLES-SOUS-LENS";"62628"
"2003";"NOYELLES-SOUS-LENS";"62628"
"2003";"NOYELLES-SOUS-LENS";"62628"
"2017";"SOMAIN";"59574"
"2015";"VIEUX-CONDE";"59616"
"2015";"VIEUX-CONDE";"59616"
"2015";"VIEUX-CONDE";"59616"
"2015";"VIEUX-CONDE";"59616"
"2015";"VIEUX-CONDE";"59616"
"2018";"LILLERS";"62516"
"2017";"WIGNEHIES";"59659"
"2016";"BREMES";"62174"
"2006";"LILLERS";"62516"
"2009";"FERQUES";"62329"
"2010";"DENAIN";"59172"
"2010";"DENAIN";"59172"
"2010";"DENAIN";"59172"
"2010";"DENAIN";"59172"
"2018";"AUCHY-LEZ-ORCHIES";"59029"
"2004";"AUBY";"59028"
"2015";"CARVIN";"62215"
"2015";"CARVIN";"62215"
"2015";"CARVIN";"62215"
"2015";"MONCHEAUX";"59408"
"2004";"TOURMIGNIES";"59600"
"2013";"ORCHIES";"59449"
"2004";"SOMAIN";"59574"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2010";"LILLE";"59350"
"2017";"BOUSSOIS";"59104"
"2002";"WATTRELOS";"59650"
"2002";"WATTRELOS";"59650"
"2002";"WATTRELOS";"59650"
"2002";"WATTRELOS";"59650"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2016";"FOURMIES";"59249"
"2013";"FERRIERE-LA-GRANDE";"59230"
"2016";"NOYELLES-GODAULT";"62624"
"2017";"BAPAUME";"62080"
"2010";"LE QUESNOY";"59481"
"2006";"CALAIS";"62193"
"2008";"SAINT-OMER";"62765"
"2014";"NOYELLES-GODAULT";"62624"
"2015";"SALOME";"59550"
"2017";"BRUAY-SUR-L'ESCAUT";"59112"
"2017";"BRUAY-SUR-L'ESCAUT";"59112"
"2004";"MARPENT";"59385"
"2007";"AUCHEL";"62048"
"2015";"LOUVROIL";"59365"
"2015";"LOUVROIL";"59365"
"2015";"LOUVROIL";"59365"
"2015";"LOUVROIL";"59365"
"2015";"LOUVROIL";"59365"
"2015";"TRELON";"59601"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2012";"SAINT-LAURENT-BLANGY";"62753"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2013";"DENAIN";"59172"
"2018";"NOYELLES-SOUS-LENS";"62628"
"2006";"NOYELLES-SOUS-LENS";"62628"
"2006";"NOYELLES-SOUS-LENS";"62628"
"2013";"FLERS-EN-ESCREBIEUX";"59234"
"2013";"FLERS-EN-ESCREBIEUX";"59234"
"2013";"FLERS-EN-ESCREBIEUX";"59234"
"2016";"VIEUX-CONDE";"59616"
"2016";"VIEUX-CONDE";"59616"
"2016";"VIEUX-CONDE";"59616"
"2016";"VIEUX-CONDE";"59616"
"2016";"VIEUX-CONDE";"59616"
"2016";"VIEUX-CONDE";"59616"
"2003";"LILLERS";"62516"
"2003";"LILLERS";"62516"
"2003";"LILLERS";"62516"
"2013";"FERQUES";"62329"
"2010";"LECLUSE";"59336"
"2010";"LECLUSE";"59336"
"2010";"LECLUSE";"59336"
"2010";"LECLUSE";"59336"
"2010";"LECLUSE";"59336"
"2013";"ARMBOUTS-CAPPEL";"59016"
"2014";"VIEUX-CONDE";"59616"
"2002";"DUNKERQUE";"59183"
"2015";"RONCQ";"59508"
"2004";"AULNOYE-AYMERIES";"59033"
"2004";"AULNOYE-AYMERIES";"59033"
"2004";"ARRAS";"62041"
"2008";"CONDE-SUR-L'ESCAUT";"59153"
"2008";"CONDE-SUR-L'ESCAUT";"59153"
"2006";"LILLE";"59350"
"2008";"LALLAING";"59327"
"2008";"LALLAING";"59327"
"2009";"CALAIS";"62193"
"2009";"CALAIS";"62193"
"2009";"CALAIS";"62193"
"2009";"CALAIS";"62193"
"2009";"CALAIS";"62193"
"2009";"CALAIS";"62193"
"2011";"HARNES";"62413"
"2011";"HARNES";"62413"
"2011";"HALLUIN";"59279"
"2011";"HALLUIN";"59279"
"2011";"HALLUIN";"59279"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2018";"LILLE";"59350"
"2012";"LOOS-EN-GOHELLE";"62528"
"2012";"LOOS-EN-GOHELLE";"62528"
"2012";"LOOS-EN-GOHELLE";"62528"
"2014";"ANNEQUIN";"62034"
"2017";"QUESNOY-SUR-DEULE";"59482"
"2017";"CAUDRY";"59139"
"2008";"JEUMONT";"59324"
"2008";"JEUMONT";"59324"
"2008";"JEUMONT";"59324"
"2018";"LE QUESNOY";"59481"
"2005";"GRAVELINES";"59273"
"2005";"GRAVELINES";"59273"
"2014";"OUTREAU";"62643"
"2003";"AMETTES";"62029"
"2012";"QUESNOY-SUR-DEULE";"59482"
"2017";"LOOS-EN-GOHELLE";"62528"
"2018";"AVESNES-LES-AUBERT";"59037"
"2018";"AVESNES-LES-AUBERT";"59037"
"2016";"NIELLES-LES-ARDRES";"62614"
"2010";"CALAIS";"62193"
"2012";"MARQUETTE-LEZ-LILLE";"59386"
"2012";"MARQUETTE-LEZ-LILLE";"59386"
"2012";"MARQUETTE-LEZ-LILLE";"59386"
"2010";"NOYELLES-SOUS-LENS";"62628"
"2003";"FLERS-EN-ESCREBIEUX";"59234"
"2003";"FLERS-EN-ESCREBIEUX";"59234"
"2003";"BLENDECQUES";"62139"
"2017";"HEM";"59299"
"2014";"HENIN-BEAUMONT";"62427"
"2014";"HENIN-BEAUMONT";"62427"
"2014";"HENIN-BEAUMONT";"62427"
"2014";"HENIN-BEAUMONT";"62427"
"2014";"HENIN-BEAUMONT";"62427"
"2014";"HENIN-BEAUMONT";"62427"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2012";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2017";"ROUBAIX";"59512"
"2003";"DENAIN";"59172"
"2016";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2016";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2016";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2016";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2016";"SAINT-MARTIN-D'HARDINGHEM";"62760"
"2008";"WITTES";"62901"
"2009";"NOYELLES-SOUS-LENS";"62628"
"2009";"NOYELLES-SOUS-LENS";"62628"
"2006";"ROUVIGNIES";"59515"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2015";"RENTY";"62704"
"2012";"LA SENTINELLE";"59564"
"2012";"LA SENTINELLE";"59564"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2015";"WATTRELOS";"59650"
"2007";"BRUAY-SUR-L'ESCAUT";"59112"
"2002";"CARVIN";"62215"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2011";"DENAIN";"59172"
"2016";"COLLERET";"59151"
"2016";"EECKE";"59189"
"2018";"LIEVIN";"62510"
"2002";"TRELON";"59601"
"2002";"TRELON";"59601"
"2002";"LOUVROIL";"59365"
"2002";"LOUVROIL";"59365"
"2002";"LOUVROIL";"59365"
"2004";"DOUAI";"59178"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2014";"MAUBEUGE";"59392"
"2015";"BLARINGHEM";"59084"
"2011";"FLERS-EN-ESCREBIEUX";"59234"
"2008";"NOYELLES-SOUS-LENS";"62628"
"2008";"NOYELLES-SOUS-LENS";"62628"
"2008";"NOYELLES-SOUS-LENS";"62628"
"2008";"NOYELLES-SOUS-LENS";"62628"
"2008";"NOYELLES-SOUS-LENS";"62628"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2018";"WINGLES";"62895"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2016";"MAUBEUGE";"59392"
"2014";"BERGUES";"59067"
"2017";"WANNEHAIN";"59638"
"2009";"CONDE-SUR-L'ESCAUT";"59153"
"2018";"SAINT-OMER";"62765"
"2018";"ARMENTIERES";"59017"
"2018";"ARMENTIERES";"59017"
"2002";"NEUVILLE-SAINT-REMY";"59428"
"2016";"RUMILLY";"62729"
"2016";"RUMILLY";"62729"
"2016";"RUMILLY";"62729"
"2011";"ORCHIES";"59449"
"2011";"ORCHIES";"59449"
"2017";"SAILLY-SUR-LA-LYS";"62736"
"2015";"DUNKERQUE";"59183"
"2015";"DUNKERQUE";"59183"
"2015";"ESQUELBECQ";"59210"
"2018";"DON";"59670"
"2009";"JEUMONT";"59324"
"2009";"JEUMONT";"59324"
"2009";"JEUMONT";"59324"
"2009";"JEUMONT";"59324"
"2009";"JEUMONT";"59324"
"2008";"FRETHUN";"62360"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2015";"HOUPLINES";"59317"
"2012";"SAILLY-SUR-LA-LYS";"62736"
"2012";"SAILLY-SUR-LA-LYS";"62736"
"2010";"CONDE-SUR-L'ESCAUT";"59153"
"2010";"CONDE-SUR-L'ESCAUT";"59153"
"2018";"BLEQUIN";"62140"
"2018";"BLEQUIN";"62140"
"2005";"BERSEE";"59071"
"2016";"COURCELLES-LES-LENS";"62249"
"2005";"EVIN-MALMAISON";"62321"
"2015";"LENS";"62498"
"2010";"AVESNES-SUR-HELPE";"59036"
"2010";"ANOR";"59012"
"2010";"ANOR";"59012"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2000";"ROUBAIX";"59512"
"2007";"WALLERS-EN-FAGNE";"59633"
"2015";"CRESPIN";"59160"
"2015";"THEROUANNE";"62811"
"2016";"COULOGNE";"62244"
"2006";"JEUMONT";"59324"
"2010";"SAINT-OMER";"62765"
"2010";"SAINT-OMER";"62765"
"2011";"STEENWERCK";"59581"
"2009";"VITRY-EN-ARTOIS";"62865"
"2015";"VERCHOCQ";"62844"
"2015";"VERCHOCQ";"62844"
"2015";"VERCHOCQ";"62844"
"2015";"VERCHOCQ";"62844"
"2016";"HERGNIES";"59301"
"2010";"ARMENTIERES";"59017"
"2010";"ARMENTIERES";"59017"
"2012";"NEUVILLE-SUR-ESCAUT";"59429"
"2013";"HARNES";"62413"
"2009";"SAINT-AMAND-LES-EAUX";"59526"
"2012";"VALENCIENNES";"59606"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2007";"ROUBAIX";"59512"
"2003";"BURBURE";"62188"
"2011";"MERRIS";"59399"
"2012";"BOURBOURG";"59094"
"2008";"WILLEMS";"59660"
"2006";"CONDE-SUR-L'ESCAUT";"59153"
"2006";"CONDE-SUR-L'ESCAUT";"59153"
"2006";"CONDE-SUR-L'ESCAUT";"59153"
"2006";"CONDE-SUR-L'ESCAUT";"59153"
"2011";"ESCAUDAIN";"59205"
"2011";"ESCAUDAIN";"59205"
"2011";"ESCAUDAIN";"59205"
"2010";"GODEWAERSVELDE";"59262"
"2011";"ARQUES";"62040"
"2015";"ROQUETOIRE";"62721"
"2019";"VILLERS-LES-CAGNICOURT";"62858"
"2011";"ENNEVELIN";"59197"
"2009";"SAINT-OMER";"62765"
"2009";"SAINT-OMER";"62765"
"2017";"VALENCIENNES";"59606"
"2017";"VALENCIENNES";"59606"
"2017";"VALENCIENNES";"59606"
"2017";"VALENCIENNES";"59606"
"2017";"VALENCIENNES";"59606"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2004";"TOURCOING";"59599"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2008";"DENAIN";"59172"
"2014";"LENS";"62498"
"2014";"LENS";"62498"
"2014";"LENS";"62498"
"2014";"LENS";"62498"
"2014";"LENS";"62498"
"2014";"LENS";"62498"
"2005";"SAINT-MARTIN-BOULOGNE";"62758"
"2012";"TOURCOING";"59599"
"2012";"TOURCOING";"59599"
"2012";"TOURCOING";"59599"
"2012";"TOURCOING";"59599"
"2008";"SALLAUMINES";"62771"
"2013";"LIEVIN";"62510"
"2013";"LIEVIN";"62510"
"2011";"NOYELLES-SOUS-LENS";"62628"
"2011";"NOYELLES-SOUS-LENS";"62628"
"2017";"TOURCOING";"59599"
"2017";"TOURCOING";"59599"
"2016";"AUBENCHEUL-AU-BAC";"59023"
"2004";"VALENCIENNES";"59606"
"2017";"MASNY";"59390"
"2016";"THEROUANNE";"62811"
"2016";"THEROUANNE";"62811"
"2014";"CRESPIN";"59160"
"2014";"CRESPIN";"59160"
"2009";"HARNES";"62413"
"2009";"HARNES";"62413"
"2006";"BOULOGNE-SUR-MER";"62160"
"2016";"VERCHOCQ";"62844"
"2016";"VERCHOCQ";"62844"
"2009";"HALLUIN";"59279"
"2009";"HALLUIN";"59279"
"2009";"HALLUIN";"59279"
"2015";"HERGNIES";"59301"
"2011";"FAUQUEMBERGUES";"62325"
"2012";"HAUTMONT";"59291"
"2012";"HAUTMONT";"59291"
"2014";"VERCHOCQ";"62844"
"2014";"VERCHOCQ";"62844"
"2014";"VERCHOCQ";"62844"
"2008";"FERRIERE-LA-GRANDE";"59230"
"2017";"HAUTMONT";"59291"
"2017";"HAUTMONT";"59291"
"2013";"ARMENTIERES";"59017"
"2013";"ARMENTIERES";"59017"
"2013";"ARMENTIERES";"59017"
"2013";"ARMENTIERES";"59017"
"2013";"ARMENTIERES";"59017"
"2013";"ARMENTIERES";"59017"
"2010";"HARNES";"62413"
"2010";"HARNES";"62413"
"2010";"HARNES";"62413"
"2012";"BEUVRAGES";"59079"
"2012";"BEUVRAGES";"59079"
"2012";"BEUVRAGES";"59079"
"2012";"BEUVRAGES";"59079"
"2016";"RAIMBEAUCOURT";"59489"
